关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
封闭管理,颜爸爱梦梦,"
                        03月26日 18:55
                        ",OPPO Reno4 5G,#合肥各高校实行封闭管理#麻了嘛了不如直接放假回家中小学不封闭把我们封闭起来 ​                ,0, 评论,8,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,难般聊聊,"
                        03月26日 18:53
                        ",三星S21 Ultra 5G,"
                    国家发的肉肉 可以吃二顿 不知道 下次什么时候发了 #封闭管理第9天# 2上海·龙柏地区 ​                ",0,6,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,加浓冰美式12,03月26日 18:51 转赞人数超过50,荣耀V30 PRO 5G,"
                    #上海为什么不能封城##上海疫情# 我不理解为什么那么多人骂上海，我们自己封校隔离，那么多小区封闭管理，这是大家都希望看到的吗？我们为什么不能封城？如果每次一座城市出现疫情就开始封城，是不是中国就必须闭关锁国。国外开始和病毒共存亡，因为他们的经济耗不起。我们耗了两年了，我们也需要寻 ​  展开c",2,15,60,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,鄄城县人民检察院,"
                        03月26日 18:45
                        ",微博视频号,"
                    【加油，就交给我们了】3月12日起，为了封闭管理中的上海交通大学3万名学生的生活起居，300多万平米的校园，上千名学校专家教授、长江学者、院士成为志愿者，开着私家车送餐、送物品，此时，车辆用油成了抗击疫情的基本保障。中石化上海石油在交大加油站设防疫加油绿色通道，每3天一次，每次1小时全闭 ​  展开c",0,6,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,芝士蛋挞一口一个,03月26日 18:42 转赞人数超过20,新浪微博鸿蒙版,#珠海多所高校封校管理现状#不准出校，不能去做家教，不能兼职，珠海zf你给我发生活费吗？对了请详细阐述一下“封校”和“封闭式管理”的区别，这不就一个意思吗？别玩文字游戏 ​                ,1, 评论,28,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,宁波镇海检察,"
                        03月26日 18:39
                        ",iPhone客户端,"
                    【加油，就交给我们了】3月12日起，为了封闭管理中的上海交通大学3万名学生的生活起居，300多万平米的校园，上千名学校专家教授、长江学者、院士成为志愿者，开着私家车送餐、送物品，此时，车辆用油成了抗击疫情的基本保障。中石化上海石油在交大加油站设防疫加油绿色通道，每3天一次，每次1小时全闭 ​  展开c",1,1,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,没有面包了啦,03月26日 18:38 转赞人数超过20,iPhone客户端,#珠海多所高校封校管理现状#珠海是低风险啊，为什么要封校呢（封闭式管理和封校对大多数人来说真的没区别哈）而且有的学校就不适合封校啊 学校里除了食堂超市外啥都没有，不能满足日常生活 ​                ,0,4,29,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,长白山发布,"
                        03月26日 18:36
                        ",360安全浏览器,"
                    【以练筑防：池北区开展全员核酸检测实战演练】为有效切断新冠肺炎病毒传播途径，保证人民生命安全和身体健康，3月26日上午，长白山保护开发区池北区开展了全员核酸检测实战演练。早上5点30分开始，池北区全域实行全封闭静态管理，6点30分开始，池北区正式启动一轮区域（全员）核酸检测演练。此 ​  展开c",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,JerryWuuuuu,03月26日 18:33 转赞人数超过20,微博国际版,#珠海多所高校封校管理现状# 肉食者鄙未能远谋牺牲学生的基本权益在梦里保护自己的乌纱帽真的辣鸡封的莫名其妙我们的诉求1，明确封校和解封的标准，不要玩文字游戏，封闭管理就是封校2，以后有封校通知要有正式的盖章通知，不可以随意使用口头消息3，向党中央靠拢，科学防疫，禁止层层加码 ​                ,7,1,40,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,chaifh1957,"
                        03月26日 18:31
                        ",HUAWEI Mate 10 Pro,"
                    【疫情防控再不能大面积，不讲成本地封闭管理了】防疫时间太长，大面积封控已经让人很烦了，防疫部门与地方政府要采取精准防控措。一方面做群众工作，另一方面要有更科学、精准方法，最小范围封闭管理。采用“重点区域+非重点区域”“核酸检测+抗原自检”的方式，是目前的一种探索， 用最小成本、最快 ​  展开c",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,貔貅饕餮梼杌穷奇楠子,"
                        03月26日 18:29
                        ",OPPO Reno7 SE 5G,#辽宁高校 铁桶# #教育部反对高校一刀切封闭管理#,0, 评论,14,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,不惑至半百,"
                        03月26日 18:28
                        ",华为MateRS保时捷设计,"
                    封闭管理第十四天。小区里昨晚又一例确诊被送去医院。天气很好，有春天的样子了，院子里的葱长势喜人，希望不要等它长大就能解封。小区里今天搭起了一座帐篷，用于防疫人员休息，以及供应蔬菜包，日常的蔬菜，收费的那种，不过能不用等线上不知道啥时候配送，也是幸福的了，希望在解封之前都会有这个 ​  展开c",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,红色跃马风暴,"
                        03月26日 18:27
                        ",小米10 至尊纪念版,"
                    小区封闭管理第十九天 2上海·普乐三村商建城 ​                ",1,1,6,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,能镇宅的某K,"
                        03月26日 18:25
                        ",iPhone客户端,"
                    在家期待了一天，等着尝试抗原检测试剂盒，结果居委会来通知，说我们这个楼因为是封闭管理，所以我们这个楼是做核酸，小区其他楼做抗原，而且他们白天都已经做完了 白期待了，我就这么错过了 ​                ",0, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,EHer米米,"
                        03月26日 18:25
                        ",谷爱凌超话,谷爱凌  打卡第二个50公里，100颗❤️，在本周有一天下雨，上海小区封闭管理的情况下，艰难的完成了本周任务 ​                ,0,2,4,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,偶滴乖是李躺赢耶,"
                        03月26日 18:22
                        ",新浪微博鸿蒙版,#店家回应咖啡里全是蚂蚁# #云南大学不允许学生校外住宿# #教育部要求高校切忌一刀切封闭管理#,2,2,11,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,妖七七呀,"
                        03月26日 18:18
                        ",iPhone客户端,"
                    封闭管理的日子很难不长胖每天不是在去上班的路上就是在去干饭的路上希望早日清零让我能早日回家 ​                ",0,1,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,玖叁碎碎念,"
                        03月26日 18:07
                        ",iPhone客户端,"
                    准封闭化管理就当圆梦看看🌸学校内的情侣都坐在长椅上 无一幸免 2上海·华东政法大学(松江校区) ​                ",0,2,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,将难lzz,"
                        03月26日 17:59
                        ",iPhone,"
                    宿舍封闭管理一周，猛然想起还有一包螺蛳粉没吃时有多开心，现在发现它过期时就有多伤心💔 ​                ",0,2,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=32
封闭管理,包容万物恒河水,03月26日 17:57 转赞人数超过1000,iPhone客户端,"
                    🔸俄罗斯军队继续向乌克兰解放区的居民提供援助，食物包里有牛奶、谷物、豆类、罐头，当然还有大列巴。细心用纸箱子封好。🔸讲道理，我们很多封闭管理的小区物资都做不到这样细，毛子真的是满怀同理心在每天做这件事，装不出来的。🔸自特别行动开始以来，联军已在顿涅茨克和卢甘斯克人民共和国 ​  展开c",98,140,1187,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,小黑美女_,"
                        03月26日 17:53
                        ",iPhone客户端,"
                    我每每感到焦虑的时候洗澡 护肤和收拾家真的是最能让我安心的事 洗完澡 这里那里都捣鼓一下 我的心情总能平和许多不过总能有人陪在身边也是很值得安心的昨晚才说着今天要出去逛逛 上午还没睡醒就已经被告知身边人已经有确诊的 没有校门的学校宿舍园区也开始封闭管理我们俩人赶紧出去囤了好些个垃 ​  展开c",0, 评论,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,简东升,03月26日 17:51 转赞人数超过10,iPhone客户端,"
                    唐山封城为哪般？今天第八天连续八天做核酸，如果说是怕潜伏期14天就做14天吗？为什么不学习上海，区隔化管理，有疑似的小区封闭管理，有确诊的整体隔离，按照多少天🈚️新增解封。结果一刀切，市政府决策的焦虑吗？为了不影响自己的乌纱帽，牺牲百姓的日常生活 ​                ",1,1,13,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,长嘞贼类,03月26日 17:50 转赞人数超过70,iPhone客户端,#宁波高校防疫在行动##浙江万里学院清明不放假##浙江万里学院实行封闭管理# 万里清明不放假，万里只手遮天万里清明不放假，万里只手遮天万里清明不放假，万里只手遮天万里清明不放假，万里只手遮天万里清明不放假，万里只手遮天 ​  展开c,3,2,94,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,全国校园电影院线,"
                        03月26日 17:42
                        ",微博视频号,"
                    ​#校园日记#【#重庆移通学院老师免费为学生理发# 】点赞最美“Tony”！ 移通老师化身理发师为学生免费理发，解决校园封闭式管理下学生的每一个生活需求   L重庆移通学院的微博视频 ​                ",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,安徽人不知道的那点事儿,"
                        03月26日 17:37
                        ",,"
                    【#马鞍山市中考体育考试项目有变# 】3月14日以来，根据我市疫情防控统一部署，全市中小学实施线上教学、寄宿制学校实行封闭管理，初三学生中考体育考试准备受到较大影响。为保障学生身心健康发展，经综合研判和市招委会研究，并报市委、市政府同意和省教育厅备案，现决定对2022年全市中考体育考试项目 ​  展开c",104,2,107,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,庄儿里那点事,"
                        03月26日 17:28
                        ",,"
                    【#邯郸曲周县开展全员核酸检测#】#河北爆料# 曲周县防控办发布最新通告，3月26日（星期六）在全县域开展全员核酸检测。核酸检测期间，全域实行临时封闭管理和交通管制，在县域全部出入口进行检查管控，无特殊情况，人员车辆“不进不出”，过境车辆一律绕行。本次全员核酸检测是一次实战检测，请广大居 ​  展开c",0,1,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,长沙共青团,"
                        03月26日 17:23
                        ",,"
                    【#长沙雨花区划定疫情防控封控区管控区防范区范围# 】根据疫情防控需要，长沙市雨花区今天划定封控区、管控区、防范区。封控区：东塘街道雅礼中学及中雅培粹学校，严格执行“区域封闭、足不出户、服务上门”管理措施，人员实行集中隔离或居家隔离医学观察。管控区：东塘街道枫树山社区，实行“足不 ​  展开c",0,2,8,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,Peachyduoer的小朋友,03月26日 17:23 转赞人数超过10,小混蛋的iPhone客户端,#教育部反对高校一刀切封闭管理##山西高校解封# 打市长热线！真的有用！0351-12345！！！说清楚所在学校的不作为！！ ​                ,0,6,21,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,沈阳建筑大学,"
                        03月26日 17:20
                        ",沈阳建筑大学超话,"#建大要闻#【沈阳建筑大学致全体研究生导师的一封信】尊敬的各位研究生导师：

自沈阳本轮新冠肺炎疫情暴发以来，沈阳建筑大学把疫情防控作为当前最重要的工作。在校园封闭管理期间，学校坚决贯彻上级部门疫情防控工作要求，始终把师生生命安全和身体健康放在第一位，从严从紧、落实落细校园封闭管理的 ​ 展开c",1, 评论,4,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,天堂口803,"
                        03月26日 17:19
                        ",iPhone客户端,"
                    对所有来自或途经国内疫情高风险地区或当地政府宣布全域封闭管理地区的来沪返沪人员，一律实施14天集中隔离健康观察，实行4次新冠病毒核酸检测！对所有来自或途经国内疫情中风险地区的来沪返沪人员，一律实施14天严格的社区健康管理，实行2次新冠病毒核酸检测。 2上海·科汇公寓  ​  展开c",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,你是金针菇-,"
                        03月26日 17:19
                        ",iPhone客户端,#合肥高校严格执行封闭管理#放我们回家上网课不行吗，总是一刀切有什么意思啊，学学四川行不行啊！！！再不解封，姐疯！！！ ​                ,0,1,11,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,河北新闻广播,"
                        03月26日 17:19
                        ",OPPO Reno6 Pro+ 5G,#关注河北疫情# 【#邯郸曲周县开展全员核酸检测#】曲周县防控办发布最新通告，3月26日（星期六）在全县域开展全员核酸检测。核酸检测期间，全域实行临时封闭管理和交通管制，在县域全部出入口进行检查管控，无特殊情况，人员车辆“不进不出”，过境车辆一律绕行。本次全员核酸检测是一次实战检测，请广 ​  展开c,0,2,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,辽阳智慧社区,"
                        03月26日 17:18
                        ",iPhone X,"
                    【辽阳公安温馨提示】根据辽阳市委市政府疫情防控相关规定，市公安局提示广大居民，疫情防控期间，将严厉打击以下10种涉疫违法犯罪行为。1、公共场所不执行政府令，擅自经营或未实行封闭管理的行为；2、隐瞒病情、瞒报行程及伪造、变造行程码、核酸检测报告，逃避正常检查的行为；3、编造、发布、 ​  展开c",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,文明大兴,"
                        03月26日 17:18
                        ",iPhone客户端,"
                    【宿管阿姨给封寝学生送饭，一瞬间“妈妈 我饿了”叫喊声此起彼伏】3月22日，江西南昌。南昌一高校因疫情在宿舍实行封闭管理，每天都会有工作人员去送饭。而此时同学们纷纷喊“妈妈 妈妈 我们快饿死了 ”“妈妈”声此起彼伏，这一幕让网友都乐了“一下有了这么多儿子”！ L中国网直播的微博视频  ​  展开c",1, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,河北日报,"
                        03月26日 17:17
                        ",微博 weibo.com,"
                    【#邯郸曲周县开展全员核酸检测#】曲周县防控办发布最新通告，3月26日（星期六）在全县域开展全员核酸检测。核酸检测期间，全域实行临时封闭管理和交通管制，在县域全部出入口进行检查管控，无特殊情况，人员车辆“不进不出”，过境车辆一律绕行。本次全员核酸检测是一次实战检测，请广大居民积极主动 ​  展开c",0,1,4,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,我在七月的夏天想念你,"
                        03月26日 17:14
                        ",iPhone客户端,"
                    今天带孩子们去逛了超市，还请他们喝了奶茶～19年进来的小朋友真的挺惨，大学才五年，疫情占三年！全封闭式管理后，孩子们一直被困校园，不能点外卖，买快递。这周学校说，由班主任带着，每个班可以带五个学生出去，孩子们欣喜万分，一出校门，小新月说能出来真好，外面空气都有一种甜甜的味道呢～ ​                ",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,泰祺刘庆梅,"
                        03月26日 17:09
                        ",HUAWEI Mate30 Pro 5G,"
                    疫情笼罩下的上海，有不少居民被隔离在家，我们小区今天继续做核酸，还好没有封闭管理。下午儿子爬树，我游泳，上岸后晒太阳。即便环境再不好，也要对未来充满希望，也要锻炼身体。物极必反，穷则思变，否极泰来，祸福相倚。 2上海 ​                ",2,6,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,春日限定crisp,03月26日 17:07 转赞人数超过10,耶椰🥥的iPhone 12,#合肥各高校实行封闭管理#我真的求求了 放我出去吧 哪里没去一周内学生被迫做两次核酸  真的不是很搞笑的事情吗 隔壁学校出现密接 难道是学生问题吗 只关着大学生又有什么价值呢 我的实习 我恨只去了五天就没了 ​                ,0,7,22,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,余鱼鱼x,03月26日 17:07 转赞人数超过40,iPhone客户端,#合肥各高校实行封闭管理##合肥疫情##安徽大学生封闭# 一天一例谁受的了？学校就屁大点地方我们学校还有居民住真的笑死他们随意进出，封闭等于没有封闭一样，学生天天上课然后有一例就要求全员核酸，多吃点溜溜梅吧 ​                ,0,20,52,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=33
封闭管理,evevvvvi,03月26日 17:06 转赞人数超过10,iPhone客户端,#合肥各高校实行封闭管理#学校门口社区有一例阳性了，教职工学校工作人员可劲给我出去哈我们就在学校封着等着都是省外病例，能不能管管#合肥疫情# ​                ,0,4,24,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,北风吹噢吹,"
                        03月26日 17:00
                        ",iPad air,"
                    住校封闭管理的的第五天～ ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,新闻日日睇,"
                        03月26日 17:00
                        ",微博视频号,#风雨“5·21”# 【MV：风雨坚守 我们一起扛的这些日子】去年5月21日，广州荔湾区芳村片区陆续实行封控、封闭管理。广州广播电视台派出摄制组逆行进入封控区，全面记录社区基层抗疫真实图景，制作大型高清纪录片《我们一起扛的这些日子：风雨“5·21”》，将于今日（26日）下午5点和晚上11点在广州综合频 ​  展开c,0, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,共青团昆明市委,"
                        03月26日 16:56
                        ",iPhone客户端,"
                    【解封！#昆明摘星啦#！】3月26日，昆明市盘龙区联盟街道万宏国际区域和金辰街道云波社区波罗小区解除封闭管理调整为低风险地区，不少昆明小伙伴都很关心：行程卡上的星号（*）什么时候会消失呢？就在刚刚！小编第一时间查看自己的行程码行程码的*小星星不见了！虽然行程码上“小星号”已消除但是 ​  展开c",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,cinesraarsenic,"
                        03月26日 16:53
                        ",Note 10 Pro,"#教育部反对高校一刀切封闭管理##广西财经学院超话#广西财经学院
真是诚以修身，信以立业
太牛了，还缩减复习时间就想赚我补考费是吧
给您鼓掌👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏😅😅😅😅😅😅😅😅😅👍👍👍👍👍👍👍👍👍🐴? ​ 展开c",0, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,流浪喵星人2333,"
                        03月26日 16:50
                        ",Redmi K40,"
                    本来小区一直没封可以进入决赛，今天突然取消全家捅，宣布2+12封闭管理，退出决赛圈了#上海浦东疫情# 2上海 ​                ",1,4,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,tokizc,"
                        03月26日 16:50
                        ",iPhone客户端,"
                    网上看到好多骂上海的，排挤上海人去外地的，我真的是好气，你们知不知道上海为了防疫有多努力，我们都是隔离在家已经快半个月了，朋友的小区隔离都快一个月了，每天买菜什么的都比较困难，我们都坚持呆在家里，不出去添乱，况且也出不去。全上海的大白有多辛苦，那天我们这栋楼有次密接封闭管理2+12， ​  展开c",1, 评论,10,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,德州晚报,"
                        03月26日 16:49
                        ",iPhone客户端,"
                    【下周一，平原县高三学生开学复课封闭管理！】平原县关于梯次有序开学复课的通告 在全县上下的共同努力下，目前平原县已实现社会面“动态清零”，疫情形势总体稳定可控。自今日起，在落实好疫情防控措施的基础上，近期将梯次有序、错时错峰开学复课。现将有关情况通告如下：一、3月28日组织高三学 ​  展开c",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,只给孙旭亲一口,"
                        03月26日 16:47
                        ",iPhone客户端,"
                    突然get了住一楼的快乐 在封闭管理的情况下可以在小园子里擦玻璃 晒太阳 真开心 2吉林市 ​                ",0, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,元气满满小猫咪呀,03月26日 16:46 转赞人数超过10,小米9 Pro 5G,#长春买菜#真是要有菜了呀鼓鼓掌群里发的蔬菜包198元和今日菜价  咱就说吉林省这工资标准  很多人在吉林市长春市一个月能赚两三千块钱就不错了 更别提再往下的小区小县  将近一个月封闭管理居家隔离不上班没有收入 有多少人豪手一挥能买得起这种天价蔬菜包？ ​                ,1,8,20,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,津云,"
                        03月26日 16:40
                        ",微博 weibo.com,#天津迎战奥密克戎# #防控疫情 天津在行动#【西青区：疫情之下，关爱独居老人不停歇】连日来，西青区很多小区实行封闭、管控管理，这给独居老人的生活带来了很多不便。面对疫情下的独居老人遇到的实际困难，西营门街兆发家园防控服务组的同志们高度关注，为他们提供暖心服务，解决他们的多种需求。面对 ​  展开c,0,2,8,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,perseusLi,"
                        03月26日 16:38
                        ",新版微博 weibo.com,#浦东疫情# 4月1日入职，想先去租住的房子先住下，到小区门口前寻思还一周上班做个志愿者给人民服务一下吧，就打了居委会电话，结果主任说小伙子不要进了半小时之前确诊了，马上封闭管理，幸亏你没进去。哈哈哈哈哈，是不是好心有好报。 ​                ,0, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,sunnyovk,"
                        03月26日 16:38
                        ",iPhone客户端,#合肥高校严格执行封闭管理# 2合肥 ​                ,0,2,15,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,安徽商报,03月26日 16:32 转赞人数超过10,HarmonyOS设备,#马鞍山中考体育考试改为两项#【#安徽马鞍山市中考体育考试延期#】3月14日以来，根据我市疫情防控统一部署，全市中小学实施线上教学、寄宿制学校实行封闭管理，初三学生中考体育考试准备受到较大影响。为保障学生身心健康发展，经综合研判和市招委会研究，并报市委、市政府同意和省教育厅备案，现决定 ​  展开c,11,8,27,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,咖啡酱喝咖啡,"
                        03月26日 16:25
                        ",不靠谱小高iPhone XR,"
                    封锁小区12/14 不管有没有被封闭管理，春天都如期而至。 ​                ",0, 评论,6,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,杭州校园,03月26日 16:25 转赞人数超过10,华为Mate40保时捷设计,#浙江学子实现四季自由#四季自由实现了，但部分高校学子反馈并没有实现出入自由。#宁波高校封闭管理# 你是这样吗？ ​                ,3,2,30,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,亦花亦翔龙,"
                        03月26日 16:25
                        ",iPhone客户端,"
                    封闭管理第五天。做了第八次的全民核酸检测。一人，两餐。大早上起来擀面条的也没谁了，鸡蛋酱。午晚餐蒸了一碗腊肠米饭和肉丝炒蒜苗。静下心，写了些文字，记录生活。 ​                ",0,5,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,没海盐r0z,03月26日 16:23 转赞人数超过100,vivo X70 蔡司影像,"#合肥疫情##合肥各高校实行封闭管理##合肥市经开区发现1例阳性#
笑死谁呢
谁审批谁负责 谁tm敢负责
请问外省来的阳性你怎么负责呢？
哦教职工不让出校吗 那为什么还有出校呢 你管得了我们请假出校去哪 你怎么不管管教职工 你咋知道他们去哪？
提倡的线上教学有么？请问？
学生返校要48小时报告 结果 ​ 展开c",11,76,322,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,冬日恋歌Polaris,"
                        03月26日 16:22
                        ",iPhone客户端,"
                    居家一周多了，小区封闭管理第二个48了。上周日湿冷的雨天去全员社区医院做核酸，本周四非重点区域排查全员在小区做核酸，今天非管控区域全员做抗原自测。疫情两年多来终于不得不在网络平台买新鲜的肉和蔬菜了，今天体会了一把抢菜的激情。感谢医护人员，感谢各层级的工作人员和志愿者们， ​  展开c",0,2,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,98年v商女孩心路历程,"
                        03月26日 16:18
                        ",iPhone 12 Pro Max,"
                    疫情防控时期被关起来的学生就是做了很大贡献的人啊 牺牲了自己的自由 无论是不是自愿的 结果呢 老师连一点好脸色都不会给 #合肥高校严格执行封闭管理# 安抚一下学生的情绪很难吗 ​                ",0,5,14,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=34
封闭管理,ke-Euphoria,"
                        03月26日 16:17
                        ",iPhone客户端,"
                    异地没关系  但是有疫情的异地 不让出市的学校 封闭管理的学校 到底什么时候才能见面啊 ​                ",0,5,11,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=35
封闭管理,工商秘密,03月26日 16:03 转赞人数超过400,嘘！是秘密iPhone X,哦豁，我好担心住这的老师和幼儿园的小朋友们每天来学校随意进出传染给我们老老实实在学校封闭管理的大学生们呢 ​​​                ,1,81,881,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=35
封闭管理,七环视频,"
                        03月26日 16:00
                        ",微博视频号,"
                    【疫情封校学生宿舍楼开“演唱会”，网友：这就是青春的模样】近日，山东聊城。受疫情影响，主城区高校暂时采取了封闭管理措施，几名大学生利用课余时间，在宿舍里办起了“演唱会”，网友感叹：这就是青春的模样！O疫情封校学生宿舍楼开“演唱会”，网友：这就是青春的模样 L七环视频的微博视频 ​                ",0, 评论,9,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=35
