关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
防疫,a小子别太拽_,"
                        56分钟前
                        ",Malegod_皓超话,"
                    预防千万条，口罩第一条。重视自身健康，做好自我防护！#全民防疫# 😷 La小子别太拽_的微博视频 ​                ", 2, 评论,6,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=12
防疫,新浪新闻,57分钟前 转赞人数超过10,微博 weibo.com,#浦东防疫人员加班96小时猝死系谣言#【浦东一防疫人员连续加班96小时死亡？#亲历者家属辟谣浦东防疫人员猝死#】这两天，网上传出一则消息称“浦东三林一名防疫安保人员连续加班96小时后最终由于心肌梗塞死亡”，并附上了现场一名保安正在给穿隔离服的人做心肺复苏的视频。记者联系到视频中保安的儿子周 ​  展开c, 3, 11,36,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=12
防疫,大公文匯網,"
                        57分钟前
                        ",微博 weibo.com,#香港# 特区政府早前宣布，将向全港家庭派发“防疫服务包”，最快本周六（4月2日）起向全港住户派发。大公文汇全媒体记者今日于防疫服务包包装现场看到，来自各界的义工正在紧锣密鼓地包装物资包，力争尽早送至每一个家庭手上。O网页链接香港 ​                , 0, 6,9,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=12
防疫,新安晚报,"
                        57分钟前
                        ",微博 weibo.com,"
                    【拘留10天！#芜湖#男子拒不配合防疫要求，摘口罩多次推搡执勤民警】3月28日18时许，芜湖市@繁昌公安 横山派出所民警在防疫执勤点开展检查，男子耿某在没有取得通行证的情况下，企图“蹭”前车通行证离开繁昌，执勤民警当场识破。耿某见计谋未得逞，不顾民警多次提醒，摘下口罩，并多次推搡执勤民警。 ​  展开c", 0, 1,2,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=12
防疫,长春饭店小奶油,"
                        57分钟前
                        ",微博视频号,#长春加油# 大白坚守防疫卡点，雨雪夜只能躲在公交站。替我们负重前行的人 L长春饭店小奶油的微博视频 ​                , 0, 6,12,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=12
防疫,海南日报,"
                        57分钟前
                        ",360安全浏览器,"
                    【3月30日17时起#海口15个公交站点暂时停用# 涉及38条公交线路】根据交通运输部和省市防疫工作要求，做好疫情封控区、管控区安全运营，防止疫情通过交通运输传播扩散，切实保障市民乘车安全，海口公交集团对途经疫情封控区、管控区的公交线路采取甩站运营，待封控区、管控区解除后将自行恢复原线路运营 ​  展开c", 0, 1,2,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,没烦恼也很快乐,59分钟前 转赞人数超过10,iPhone客户端,#南宁百盛 防疫#封校大学牲祝阿牛哥早日踩上缝纫机助力每一个裁缝的诞生 ​                , 0, 6,17,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,COPYXXFX,"
                        58分钟前
                        ",吉林大学珠海学院超话,"
                    不知道有没有同学跟我抱着一样的想法 封校我可以理解 服从政府的防疫政策保护学生是必然的也是必须的 但是事实是只有学校的基层的员工和老师被封在学校里不得出入 其他校领导自由进入学校 我觉得匪夷所思我也不能理解 这是对学生的保护吗？每天都有私家车小轿车在南二门进进出出 他们接触完外面的人再 ​  展开c", 0, 1,3,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,ombmlm,59分钟前 转赞人数超过10,iPhone客户端,#浦东 外卖# 论上海防疫是怎样失去公信力与话语权的，在浦东，点不到外卖。 2上海 ​                , 0, 4,22,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,后期永不下班,59分钟前 转赞人数超过600,rng超话,rng 为了配合上海防疫政策，保证选手和工作人员的健康和安全。疫情期间，基地所在园区闭园，拍摄人员无法进入拍摄，近期产出内容较少，还请大家谅解。 ​                , 6, 137,683,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,中国电信,59分钟前 转赞人数超过40,微博 weibo.com,"
                    【抗击疫情！天翼物联四大防疫产品助力全国多地精准抗疫】近日，全国多地都出现新型冠状病毒肺炎确诊病例。中国电信天翼物联研发推出5G防疫快线、天翼大喇叭、防疫门磁、翼康通-健康码识别器四大防疫科技产品，助力全国多地精准抗疫。在广东，中国电信广州分公司通过部署5G防疫快线，在5分钟内完成 ​  展开c", 37, 40,19,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,吉林大冷面,60分钟前 转赞人数超过300,冷面粉送的iPhone 12 Pro,#吉林疫情#【吉林市不再全域开展核酸检测】3月30日，央视记者从吉林市召开的疫情防控工作新闻发布会上获悉，吉林市不再全域开展核酸检测，而是采取更加高效精准的核酸筛查方式，将根据防疫需要以小区、村屯为单位精准划定核酸检测范围。 ​                , 9, 102,346,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,灼夙,"
                        59分钟前
                        ",iPhone客户端,#廊坊扑杀伴侣动物#笑死了 澎湃新闻官媒都打不通我们防疫办的电话哈哈哈哈哈哈哈 ​                , 0, 评论,7,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,Emma古小月,60分钟前 转赞人数超过100,iQOO 7 全感操控,"
                    有个大v，天天挑事，真的好几把恶心，你转就转不转就不转，我也讨厌这波上海防疫一泡污，可以骂，我还会拍手喷的好。但这种明显挑事恰流量饭，明眼人都看的出来，就tm是垃圾，人在做，天在看，这种流量恰多了迟早要有报应。 （直接双向了，道不同不相为谋） ​                ", 49, 66,104,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,點新聞dotdotnews,"
                        今天17:52
                        ",微博 weibo.com,"
                    【多項防疫規例修訂明生效，違強檢令最高罰5萬囚半年】政府延長《預防及控制疾病條例》多項緊急規例的有效期多半年，直至9月30日，以延續實施疫情防控措施的法律框架，並加重違反強檢令罰則，明日（31日）生效。根據政府今日（30日）向立法會提交文件，由明日起，違反強檢公告的人士，最高可被判罰25 ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,一颦一肖是小赞,今天 17:50 转赞人数超过40,一颦一肖是小赞超话,"
                    肖战微博存档。2021.09.29马上就是国庆小长假了，提前祝大家国庆快乐！希望大家可以在这个假期，多多陪伴家人。同时，也要保护好自己和家人，非必要不出行。一定要做好防疫工作，避免去人多的地方，开心健康地度过节日！ ​                ", 3, 3,47,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,TTTS夏目,今天 17:49 转赞人数超过10,小米10,#汕头大学防疫##教育部反对高校一刀切封闭管理# 为什么只封学生？因为学生有心有肺为什么不封领导？因为领导没心没肺 ​                , 1, 1,26,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,被肥猫脑控了,今天 17:49 转赞人数超过60,iPhone客户端,"
                    今年新冠死的人不多，防疫死的人不少 ​                ", 3, 1,62,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,戊戌年冬月十七,今天 17:48 转赞人数超过20,iPhone客户端,"
                    防疫第三年，开始扑杀小动物了，下一步是不是要杀阳性患者了？真有你的🖕🏼#廊坊##战胜疫情廊坊在行动# ​                ", 0, 评论,24,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,小绵羊努力干饭,今天 17:48 转赞人数超过10,Android,#广州高校封校管理现状#有大学的校长因为一刀切封校被撤职了 所以广州还没解封的学校下一个轮到你了#疫情下广东高校的防疫举措# ​                , 2, 评论,22,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,高冷老实人,今天 17:47 转赞人数超过20,vivo S5照亮你的美,"#暨南大学防疫# 我也不想抹黑自己学校，可是母校却把我们大学生的身体健康置之不顾，甚至还欺骗家长。所以不能忍的
食堂的问题从我上学期来了就已经有了，但是说要整改，却鼠患成灾。食堂偏贵，难吃是真的，总而言之性价比很拉胯，一般来说不如点外卖。来这边偶尔总是会听到有人吃出头发、蟑螂。。。。 ​ 展开c", 0, 2,24,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,彩色地球守护人,今天 17:47 转赞人数超过200,,"#廊坊扑杀伴侣动物##反虐待动物#
志愿者爆料，河北廊坊安次区正在大规模扑杀小动物，确诊患者家里一切活的东西无差别杀死！！甚至有网友说家里的针织物都被拿走了！这与盗窃何异？安次区防疫办已经承认确有此事，难道廊坊要变成一个毫无人性的城市吗？？
在已知宠物不会传染给人新冠的情况下，工作小组 ​ 展开c", 66, 55,232,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,连云港发布,"
                        今天17:47
                        ",微博 weibo.com,"
                    【连云港警方提醒：防疫也防诈，这些套路要警惕！】疫情发生以来，连云港市上下众志成城，科学应对，主动防控，积极作为，全市疫情形势已趋平稳。但同时，诈骗分子也会趁机利用疫情实施诈骗。每一个疫情动态都牵动着群众的心，而每一起电信网络诈骗同样牵动着公安民警的心。在此，连云港警方特别提醒大 ​  展开c", 0, 1,4,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,蓝小摸,今天 17:47 转赞人数超过10,Redmi K30 Pro 真旗舰,"#辽宁已查处隐瞒行程货车司机近百人#
我看到很多人问，为什么评论区这么多“圣母”水军支持瞒报“心疼”司机？模糊概念整齐划一，那是因为她们要转移舆论，暗指让你们被封的不是司机而是政策，希望你们攻击的不是违法乱纪自私自利的司机，而是变成她们的舆论刀枪，去攻击“铁面冷血”的防疫政策吖 ​ 展开c", 1, 评论,13,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,ride-28,"
                        今天17:46
                        ",iPhone客户端,#廊坊扑杀伴侣动物#看到没 都是些小地方的官员敢做出这么明目张胆的决策，就是欺负人，欺负你们不懂规则，人真的不行。处理后他们乌纱帽也保不住，无辜生命也会白白牺牲掉，所以这种文件就不能成认，废纸一张等同于，找市级卫健委不成找省级卫健委，防疫部没权做这种决定。告诉你们越往上说理越不会做 ​  展开c, 0, 评论,6,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=13
防疫,繁鸢,今天 17:46 转赞人数超过200,,#女生公交上摘口罩喝水遭司机辱骂#男司机对17岁女孩残忍行凶致人颅脑损伤。 用疫情模糊重点？防疫是神经病以后第二个免死金牌？ ​                , 1, 8,375,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,新闻晨报,今天 17:46 转赞人数超过10,微博视频号,"
                    【致敬每一个平凡又勇敢的你谢谢你们的守沪！】本轮疫情发生后，上海放慢了“脚步”。但有这样一群人，他们争分夺秒拼速度，日夜坚守岗位完成防疫工作。有的人双手被手套泡白泡皱，有的人累了就直接席地而睡......谢谢每一个守护平安的防疫工作者，我们一起，战胜疫情！（央视频）  ​  展开c", 5, 3,12,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,法治日报,今天 17:45 转赞人数超过30,微博视频号,#萌娃核酸现场为防疫者跳舞致谢引争议#【#配合工作就是对防疫人员最大的支持#】“听我说谢谢你，因为有你……”近日，不少以这段音乐为背景的“感恩”视频在网上引发关注。一些家长“派出”家中萌娃为防疫工作人员跳舞以示感谢，也有不少人开始跟风模仿，边跳边拍视频，甚至有的学校也加入其中。不少网 ​  展开c, 16, 14,22,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,淘气天尊,"
                        今天17:45
                        ",iPhone 13 Pro(石墨色),#女生公交上摘口罩喝水遭司机辱骂#现在新冠的传染力虽然强，但相关症状明显减轻了，所以到处都是无症状的患者，如果当地没有啥病例，这就有点惊弓之鸟的感觉了！人家高铁上南来北往的人那么多，不照样卖高铁盒饭？不照样可以摘了口罩就吃饭？所以，防疫不是打人的理由！ ​                , 0, 2,23,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,沂水公安,"
                        今天17:45
                        ",新版微博 weibo.com,"
                    情满沂蒙，警民携手抗疫情！3月29日上午，沂水县“情满沂蒙”志愿者协会会长周立军等人来到沂水县公安局，通过捐赠口罩、方便面、矿泉水、豆浆粉等价值2万元的防疫爱心物资，向奋战在抗击疫情一线的全县广大公安民警辅警表示衷心的感谢和诚挚的慰问。局党委委员、副局长袁俊杰及有关科室负责人参加捐 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,霍邱新闻,"
                        今天17:45
                        ",微博 weibo.com,"
                    【六安市文明办倡议】亲爱的市民朋友们：国是最大的家，家是最小的国。当前全国疫情防控形势严峻复杂，多地疫情多发频发,携手奋进，保护家园，构筑防疫城墙，是大家共同的心愿。为集涓涓细流汇聚成防疫的磅礴力量，我们倡议：奉献他人，成就自我。落红不是无情物，化作春泥更护花。您的一颗友爱  ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,集微网官方微博,"
                        今天17:45
                        ",微博 weibo.com,"
                    【佳都科技：今年市场对防疫产品需求较为旺盛】近日，佳都科技在接受机构调研时表示，公司面向防疫市场需求提供的多功能智能终端系列产品已经广泛应用于地铁、社区、学校、楼宇等公共场所，2021年销量相比2020年大幅提升，今年的市场需求较为旺盛。O集微网 ​                ", 1, 评论,1,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,子午侠士,今天 17:44 转赞人数超过700,,"
                    那个时候，能大胆批评上海的，网上没几个，我勉强算一个。现在回过头来看，上海当初把20平的奶茶店划为风险区，以此宣传其防疫抗疫之精准，就特么是个能把肚子笑破的天大的笑话。这个笑话将永存史册，贻笑万年。#子午评论# ​                ", 101, 144,841,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,贵阳师兄,今天 17:44 转赞人数超过10,微博视频号,#济南大学防疫现状# 同学投稿：对于学校当前的防yi措施有一些建议和看法，你怎么看？一切以学校通报为准#济南大学防疫# L贵阳师兄的微博视频 2济南·济南大学 ​                , 1, 4,27,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,开心妈妈阿璇璇,今天 17:44 转赞人数超过30,HUAWEI P40 Pro 5G,"
                    今天海口有一例阳性，封了几个小区，我微博一看发现原来海大已经封了好久。难怪！上周日我在海大北门吃路边摊街边冷冷清清，人少了很多，我还纳闷人都跑哪去了， 原来当时海大就被封了…这…当时一例都没有啊？迷惑操作#海南大学防疫# ​                ", 1, 2,40,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,风的节奏吹,今天 17:44 转赞人数超过10,,"#辽宁查处近百名隐瞒行程货车司机#

首先，这些司机都不是抗疫支援车的司机，因为抗疫支援的货车，是统一管理的。

他们是为了生计的其他货车司机。

一方说，隐瞒了，大家倒霉，司机不对；
一方说，不隐瞒，拉不了货，怎么活？

防疫和生计，对一些人来说，可以比较长时间平衡；而对于有些人来说，一 ​ 展开c", 3, 7,15,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,奥利维亚的小板凳,今天 17:43 转赞人数超过30,小米9,#海南大学防疫#禁止点外卖，不要去食堂用餐。懂了，我直接对着墙皮开啃。 ​                , 1, 评论,42,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,李苦舟,"
                        今天17:43
                        ",Android,"
                    『严格的防疫措施，会给部分地区、部分人群带来一些不便，但这些影响是短时间的，范围也是有限的，仍然可以保证全国大部分地区和人群的正常生活。』 ​                ", 1, 1,5,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,下课开飞机,今天 17:43 转赞人数超过30,北京科技大学超话,北京科技大学#北京科技大学防疫# 疫情严重封校还能理解，海淀区都14天没新增了，现在还封着就是为了封而封，牺牲我们合理的出校权利来成就你伟大的封校政绩，还要我们理解，理解你？谁理解我们？做不到！解封！ 2北京 ​                , 1, 6,40,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,中国青年网,"
                        今天17:43
                        ",微博视频号,"
                    【#轮椅女孩创作防疫表情包#：用自己最擅长方式尽份力】“起床做核酸啦”“保持1米距离”…近日，常州轮椅女孩于丽和团队推出一套防疫表情包。于丽称，该表情包创作灵感源于做核酸时的观察，希望用自己擅长的方式帮大家了解防疫知识。#把青春华章写在祖国大地上# （江苏新闻） L中国青年网的微博视频 ​                ", 1, 评论,4,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,一梦宁醉ya,今天 17:42 转赞人数超过20,湖北师范大学超话,湖北师范大学#湖北师范大学 防疫#   淦 今天晚上七点班主任查寝开会，给我们做思想工作吗？？最大的思想工作是给我们最基本的自由！！ ​                , 0, 4,37,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,hewdcsh,今天 17:42 转赞人数超过20,荣耀V20 4800万3D相机,#湖南工业大学封校现状#防疫还是湖工大专业啊 2株洲 ​                , 0, 评论,28,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,榆林TV,"
                        今天17:41
                        ",HUAWEI P40 5G,"
                    【榆阳：防疫情稳增长 “十四五”实现“开门红”】眼下，榆阳大地春暖花开，一个个错落有致的温室大棚里，芝麻香瓜、草莓、麦芹等果蔬喜获，育苗基地的马铃薯、黄瓜、西红柿等破土吐绿，一派春意盎然的景象。2021年，榆阳区紧扣高质量发展要求，准确研判形势，奋力担当作为，稳住了经济发展，守住了 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,陈云嘉_,今天 17:41 转赞人数超过40,iPhone客户端,"
                    我真的想问，当时百色疫情我坐了动车都有流调电话，而且那时我还是双绿码阴性，我都要配合隔离。现在这个先不说伪造绿码，大数据变摆设了？能上机？能下机？还能手拉手逛朝阳？对自己人各种要求，外来的就如此潇洒？是应该打脸呢？还是打哪里？#南宁百盛 防疫# ​                ", 0, 8,46,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,小嘛小二浪呦,今天 17:41 转赞人数超过2000,iPhone客户端,"
                    我真的合理怀疑某地有人就是想借机激化人民矛盾抹黑防疫政策然后彻底放开拉全国下水🚬 ​                ", 23, 209,2581,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=14
防疫,电竞贾玲儿,今天 17:40 转赞人数超过40,一梦江湖超话,一梦江湖跟大家说下，游戏无关内容最好不要发在超话，政治、疫情、饭圈等敏感内容会直接屏蔽。我已私信劝告那位玩家主动向社区报备和配合防疫工作，并会持续关注动态，要是那位玩家一直没有回复，我会拨打当地防疫热线说明情况和提醒他们留意。麻烦大家配合和支持下orz，希望少侠都注意防护， ​  展开c, 0, 34,48,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,西安老方A,"
                        今天17:40
                        ",方老视点超话,方老视点   密切关注   #吉林疫情# 西安市慈善会联合西安市上善公益慈善基金会向吉林市捐赠第五批防疫物资当前，吉林疫情形势仍然严峻复杂。为助力吉林疫情防控工作，西安市慈善会联合西安市上善公益慈善基金会向吉林市捐赠价值16.8万余元的N95口罩3万个，酒精消毒液7200瓶，84消毒液2800 ​  展开c, 0, 评论,2,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,图图丸上吃什么,今天 17:40 转赞人数超过70,,"
                    总结：我可真是一个有预知能力 不顾防疫政策各个城市乱窜 还有好几部手机的神人 下一次的谣言就是我加入复仇者联盟为守护世界和平贡献一份力量 ​                ", 0, 11,76,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,长沙发布,"
                        今天17:40
                        ",新版微博 weibo.com,"
                    【#长沙疾控发布清明小长假防疫提醒#】#长沙疫情# 广大市民朋友：“清明寒食好，春来百花开”。在这缅怀英烈、慎终追远、悼念先人、寄托追思的时节，正逢防控新冠肺炎疫情的特殊时期，为保障广大市民朋友的健康安全，降低因人员流动频繁而增加新冠病毒传播的风险，长沙疾控温馨提示广大市民朋友：　 ​  展开c", 1, 1,2,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,穿条纹的小孩儿,今天 17:39 转赞人数超过10,iPhone 12,"#廊坊扑杀伴侣动物#
1.从科学的角度来看：刚查了几篇文献，目前尚未有证据显示猫狗是新冠病毒的中间宿主且具有将新冠病毒传播给人类的能力。此外，CDC和WHO均未推荐将扑杀伴侣动物作为防疫措施。所以不知道是出于什么科学研究结果作出这个决定？扑杀猫狗的意义又是什么？
2.从伦理的角度来看：世界公认 ​ 展开c", 4, 评论,16,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,荔枝起跑线,"
                        今天17:39
                        ",微博 weibo.com,"
                    【最新！#江苏体育单招文化考试在13市设考点#】2022年全国普通高等学校运动训练、武术与民族传统体育专业招生文化考试将于4月16至17日进行。为落实国家教育考试组防疫工作要求，将在全省13个设区市设置考点，考生在高考报名所在设区市参加考试，具体考点另行通知。 更多内容戳全文了解↓↓↓  ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,神学姐,"
                        今天17:38
                        ",微博视频号,#这是疫情下最可爱的背影吧#疫情之下最可爱的背影一线防疫员工辛苦了 L神学姐的微博视频 ​                , 8, 16,29,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,中国长安网,今天 17:37 转赞人数超过200,新版微博 weibo.com,#安哥锐评#【换种方式说谢谢，别让感恩成负担】近日，#萌娃核酸现场为防疫者跳舞致谢引争议#。懂感恩是好事，但别流于形式成“损人不利己”的作秀。检测点不是跟风打卡的网红景点，更不该把医护人员当流量密码。别让“自我感动”成“人造压力”。做好防护、麻溜做完，这才是正确的感恩操作！ ​  展开c, 76, 42,248,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,春日桃姬,今天 17:37 转赞人数超过10,iPhone客户端,#南宁百盛 防疫# 我真的栓q，服了这个老六了，那女的是天仙咩？让你顶着红码都要来见？你说你见不见阿！！！我之前从深圳低风险双绿码说要回南宁去学校，我们辅导员都说带星要集中隔离，然后我就回老家居家监测7天，出站的时候工作人员看到我行程码带星都还让我去登记了。好不容易行程码不带星了可以回 ​  展开c, 0, 6,14,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,人工智喵,今天 17:37 转赞人数超过10,iPhone,#济南大学防疫#济带全员核酸，你以为从西门开始排队？nonono，从星河园排 L人工智喵的微博视频 ​                , 1, 1,14,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,阿尔瓦西耶,今天 17:36 转赞人数超过10,iPhone客户端,#汕头大学防疫#给我翻译翻译，什么tm的叫tm的群众路线？ ​                , 1, 1,30,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,矢外戈,"
                        今天17:35
                        ",,"
                    有一说一 上海辟谣比防疫更有力度#上海一居委会回应蔬菜藏起来不发# ​                ", 75, 110,3391,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,日远年湮,今天 17:34 转赞人数超过100,iPhone客户端,#清明防疫严防一刀切##河南部分高校加强封闭管理调整清明假期# 两个话题放一起不觉得讽刺吗？合着大学生全身都是肺肺上长了个大学生吧 ​                , 0, 7,108,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,蔡徐坤全球粉丝后援会,今天 17:34 转赞人数超过900,蔡徐坤超话,"#蔡徐坤粉丝公益接力# cxk
蔡徐坤后援会联合公益物资捐赠公告
—— PART 6 ——

同心抗疫 共筑防线
微光凝聚 守护家园
守望相助 心手相连
尽一份微薄之力
为初春带一丝新温

@蔡徐坤全球粉丝后援会 联合@益阳梦屿公益站 与多家粉丝团体通过中华社会救助基金会向吉林一线防疫人员采买医用外科口罩、医 ​ 展开c", 423, 287,888,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,牵宝宝的手x,今天 17:34 转赞人数超过10,iPhone客户端,#浦东 外卖#真的要被上海的政府官员气吐血，坐标浦东北蔡御桥，给大家看看政府发的所谓的每户200元的防疫物资，是的，你没看错，就这些！！ ​                , 2, 58,39,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,西门町吃在宁波,今天 17:34 转赞人数超过70,宁波超话,#甬抗肺炎# 网友投稿：#宁波超市人从众# 图片拍摄于宁波某三江超市。西G提醒各位小伙伴们：外出时切记戴好口罩，做好防疫工作哦求证？@宁波市场监管 （以上为网友供稿，不代表本号观点） #海曙战疫我们能赢# 2宁波 ​                , 8, 54,76,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,drunkmaple,今天 17:33 转赞人数超过10,iPhone客户端,#廊坊扑杀伴侣动物# 听到这个简直是惊了 防疫变成了一种运动 让人丧失思考的能力了 连善良都变得如此难得 两年过去了 各种各样的怪诞依然层出不穷 正常看病无法有效医治 被人传染的动物就要扑杀 难道没有其他的解决方案 试问这是必要的吗？防疫的灵活性是不存在的 只能一刀切？所以我们是生活在文明社 ​  展开c, 4, 评论,13,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,1024专员,今天 17:33 转赞人数超过100,微博视频号,"
                    防疫隔离大部分老人太可怜了，希望疫情早点过去吧！  L1024专员的微博视频 ​                ", 30, 40,238,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,半岛泪季,今天 17:32 转赞人数超过30,iPhone 11,#南宁百盛 防疫# 南宁那个女的到底多靓 让你让你赌上整个南宁👊🏻😅 牛少爷 异地恋的神 ​                , 0, 19,39,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,公益体彩,"
                        今天17:30
                        ",微博 weibo.com,#公益体彩 乐善人生# 【江门文广旅体局到体彩实体店开展防疫安全检查】近日，广东省江门市文化广电旅游体育局到江海区体彩实体店进行疫情防控与安全生产检查。从抽查情况来看，实体店对防疫和安全生产工作高度重视，严格落实省、市防疫与安全生产相关管理规定，代销者、销售员都能积极主动落实相关要求 ​  展开c, 0, 评论,2,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=15
防疫,文旅之声,"
                        今天17:30
                        ",新版微博 weibo.com,#文化和旅游部2022年第一季度例行新闻发布会#【文化和旅游部高度重视疫情防控工作，提醒游客清明假期出行期间自觉遵守防疫要求】文化和旅游部市场管理司副司长李晓勇表示，当前全球新增确诊病例连续反弹，我国新增本土感染者数量仍处于高位，疫情防控工作一刻不能松懈。针对当前疫情防控形势，文化和旅 ​  展开c, 0, 评论,3,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=16
防疫,崔智雄吧_JIUNGBar,今天 17:29 转赞人数超过40,崔智雄超话,"崔智雄 🐿️#全能松鼠崔智雄#

220330 官咖更新相关公告
[Notice] P1Harmony新冠19痊愈判定结果通知

大家好。

这里是FNC娱乐公司。

P1Harmony起昊、THEO、智雄、SOUL、钟燮确诊新冠19后一直按照美国防疫当局的方针认真地进行了治疗，因为判定不再有感染传播性，所以可进行日常活动。

在 ​ 展开c", 14, 1,36,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=16
防疫,上海静安,"
                        今天17:29
                        ",搜狗高速浏览器,"
                    【坚守一线！他们为了“春暖花开”而战斗】#关注静安# 按照上海市疫情防控指挥部要求，为科学高效应对新冠肺炎病毒传播风险，保护广大居民的生命安全和身体健康，芷江西路街道社区卫生服务中心坚守防控第一线，践行初心使命，为居民守筑防疫屏障……详情见：O网页链接 ​                ", 0, 评论,2,https://s.weibo.com/weibo?q=%E9%98%B2%E7%96%AB&page=16
