关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
疫情,宿州发布,"
                        9分钟前
                        ",微博 weibo.com,#战疫情#【省委组织部划拨1120万元党费支持疫情防控】经省委同意，省委组织部近日从代省委管理党费中划拨专项资金1120万元，用于支持新冠肺炎疫情防控工作。据介绍，该笔党费主要用于慰问奋战在疫情防控斗争第一线的医务工作者和基层党员、干部，补助因患新冠肺炎而遇到生活困难的党员、群众。各地各有 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,路过城市花园,"
                        9分钟前
                        ",OPPO K9 Pro 5G,"
                    星期天对门山农贸市场​星期天这疫情阴影笼罩下的​农贸市场​除了戴口罩的人​多了​与往昔​没有太多的区别​人群中​我看到一张美丽的面孔​又看到一张美丽的面孔​她们在温暖的阳光下​若隐若现 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,营口消防在身边,"
                        9分钟前
                        ",HUAWEI Mate 30 5G,"
                    【疫情防控不放松】记得勤洗手、戴口罩、少聚集、保持一米距离等良好个人卫生习惯，做自己健康的第一责任人，“蓝朋友”在此准备了秘籍，快来围观学习下~ #上海昨日新增本土确诊438例无症状7788例# ​​​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,北京交通广播,"
                        9分钟前
                        ",搜狗高速浏览器,"#清明出行提示#【北京疾控：清明期间七个方面健康提示】
北京疾控清明前夕发布七方面健康提示：
● 不去国内中高风险地区和有报告确诊病例地区。坚持非必须不出境、非必要不出京。密切关注近期国内外发生疫情地区疫情形势，不去中高风险地区和有报告确诊病例地区旅游、出差、祭扫。

● 提倡错峰出行， ​ 展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,昆明世博消防大队,"
                        9分钟前
                        ",微博 weibo.com,#疫情# 疫情期间，大家经常使用酒精消毒。不过使用不当极易引发火灾，戳图学习酒精的消防安全~ ​                , 0, 1,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,天津发布,"
                        9分钟前
                        ",微博 weibo.com,#津沪同心#【津沪同心！天津50万件防疫物资发出，明日运抵上海】“青山一道同风雨，津沪同心抗疫情”4月3日早上8：00，六辆满载着50万件抗疫物资的货车从天津出发，作为天津支援上海医疗队的后备物资助力上海疫情防控。记者在天津天纺高新物流有限公司现场看到，一件件医疗物资已经整齐地码放在了货车 ​  展开c, 1, 4,11,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,山西发布,"
                        9分钟前
                        ",微博 weibo.com,"
                    【山西省疾病预防控制中心健康提示：倡导非必要不出行不出省、倡导文明绿色简约祭祀】近期，国内疫情持续处于高位运行，3月份以来，全国累计报告本土感染者超过11万例，疫情涉及29个省份，呈现点多、面广、频发的特点，防控形势严峻复杂。4月1日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团新 ​  展开c", 1, 评论,1,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,CGTN,"
                        9分钟前
                        ",微博 weibo.com,"
                    【#上海今日全市抗原检测# ，明日全市核酸检测】上海市疫情防控新闻发布会今天通报：根据前期核酸筛查的情况，上海决定今天在全市进行一次抗原检测，明天在全市进行核酸检测。（总台记者魏然 张倩 海同 周力） Shanghai will conduct citywide COVID-19 antigen testing on Sunday and nucleic acid te ​  展开c", 1, 1,5,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,中国吉林网,"
                        9分钟前
                        ",微博 weibo.com,#2022坚决打赢吉林疫情阻击战# #疫情中的长春#【特别关注丨“非常时期”的毕业生线上招聘会】吉林战疫，仍在继续。非常时期，一场“战疫情 保就业”线上直播招聘会正在进行中。高校毕业生就业问题一直都是社会各界关注的焦点，疫情之下，也更加备受关注。疫情防控不松懈，就业招聘不打烊。 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,包头日报,"
                        9分钟前
                        ",微博 weibo.com,"
                    【#我们的节日•清明节# 清明节期间 包头市革命烈士陵园暂停祭扫】记者从市退役军人事务局获悉，按照疫情防控工作“不组织、不接待聚集性祭扫纪念活动”的有关要求，清明节期间，包头市革命烈士陵园实施闭园措施，暂停集中祭扫。同时，发布“2022奋进·网上祭英烈”活动倡议。据了解，网上祭英烈活动 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,无锡日报,"
                        9分钟前
                        ",微博视频号,"
                    【南京毛老太被批捕！曾致70人确诊、数百人隔离】据@江苏网警 ，#隐瞒行程引发扬州疫情的毛老太被批捕#。通报显示，江苏南京市民毛某某严重违反防控规定，确诊感染新冠肺炎导致医院被封闭，大量医护人员被隔离，造成恶劣的社会影响。3月31日，最高人民检察院发布依法惩治妨害疫情防控秩序犯罪典型案例 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,如皋发布,"
                        9分钟前
                        ",微博 weibo.com,#群防群控全民抗疫# #网络中国节# 【云端千里寄哀思，“疫”样清明一样情！】又是一年春草绿，梨花风起正清明。往年这个时候，大家都会走出家门、祭奠扫墓、追思先人、寄托哀思。可今年，疫情的风险仍在，防控形势严峻，今年清明，虽不能亲临墓园，但我们依然可以借助互联网，在云端寄托心中哀思。详情 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,中国禁毒在线,"
                        9分钟前
                        ",微博 weibo.com,#对毒品说不#【战疫情、齐禁毒】近日，福建省莆田市公安局城厢分局禁毒大队联合华亭派出所组织民警深入华林经济开发区和沿街商铺开展禁毒防疫宣传活动。向群众普及禁毒和防疫相关知识，传播健康无毒生活理念。@福建禁毒 ​                , 0, 1,1,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,威海高新区发布,"
                        9分钟前
                        ",新版微博 weibo.com,"
                    【复工复产｜市场监管局：​精准发力，有力有序推进市场主体复工复产】春暖花开，疫情初散。在确保疫情防控措施落实到位的前提下，高新区市场监管局坚持一手抓复工，一手抓防控，全力保障辖区餐饮服务单位、零售药店和冷链、非冷链相关企业有序复工复产。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,厦门警方在线,"
                        9分钟前
                        ",微博视频号,"#核酸检测单人单检不高于28元#【警惕！核酸检测加急可能是骗局】国家医保局网站4月2日消息，国家医疗保障局办公室、国务院应对新型冠状病毒肺炎疫情联防联控机制医疗救治组发布关于降低新冠病毒核酸检测价格和费用的通知。下调公立医疗机构新冠病毒核酸检测的政府指导价。
在疫情期间，核酸检测成了出 ​ 展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=11
疫情,西南铁路,"
                        9分钟前
                        ",微博 weibo.com,#成铁一线##在路上看中国# 4月2日，@涪陵车务段 涪陵站组织党、团员青年前往火车站附近居民点、集市等区域进行路外安全宣传。通过面对面讲解、宣传，提醒大家注意疫情防控，禁止侵入铁路线路，穿越涵洞、天桥时注意安全等。 此次志愿活动，该站共发放宣传单、宣传手册70余份，解答疑问20多个。（图文： ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,南昌发布,"
                        9分钟前
                        ",微博 weibo.com,#英雄城同心战疫# #南昌战疫日记# #南昌全力抗击疫情# 【江西疾控发布新冠肺炎疫情紧急风险提示】4月1日，上海新增260例新冠肺炎确诊病例和6051例无症状感染者；福建新增13例确诊病例和68例无症状感染者；浙江新增14例确诊病例和14例无症状感染者；安徽新增1例确诊病例和55例无症状感染者；江苏新增12 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,季连勇ING,"
                        9分钟前
                        ",iPhone 13 Pro,"
                    昨天上海周家渡刚上热搜，今天街道好不容易发了一袋大米现在反腐倡廉这么严峻，主要还是疫情当下，贪污物资，真的可恨，我们都没得吃了，还要这样搞，感谢曝光的人，感谢捐物资的同胞，看来还是要多曝光，多监督！ ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,悦Atina,"
                        9分钟前
                        ",iPhone,"
                    希望磨人的疫情能够像后面的天气一样阴霾驱散Cheat Codes/AJ Mitchell《Hate You + Love You》KHate You + Love You（@网易云音乐） ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,企鹅牌微博,"
                        9分钟前
                        ",iPhone客户端,#太原疫情# 太原的疫情防控在我的认知看来确实做的很好啊 但总有些人说是因为经济落后 我承认山西确实不是严格意义上的经济发达省份 但是上海是金融中心吧 可是也有人怪人家发展太好不封城 管控不行 吉林经济一定意义上欠发达吧 但也说人家太落后管控不好日增太多  现在太原管控还行吧（在我看来）又说 ​  展开c, 0, 评论,2,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,autumn_QY,"
                        9分钟前
                        ",张泽禹的小禹宙,"
                    破疫情害我放假不能回家和爸妈哭诉三天只能吃吃外卖我妈立马给我包我想吃的馄饨炸排骨还去给我买零食视频让我自己挑，要给我寄来我就说了句以后我每天要喝牛奶我爸就给我买还掐着时间问我是不是要喝完了又给我下单虽然这些我自己都能买 但买的味道和妈妈做的就是不一样疫情什么时候是 ​  展开c", 0, 1,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,一片天可爱多8089,"
                        9分钟前
                        ",小米MIX 3 滑盖全面屏,"
                    上午去扫墓挂亲了…家里都是年纪大的长辈亲戚，其他表哥表嫂疫情回不来，年轻一辈就我能干活了，割草锄杂树挖土培土都是我做的，哈哈今天出了好多汗，减肥肯定行… ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,魔法少男李二狗,"
                        9分钟前
                        ",K30 至尊纪念版,"
                    今年的春天来的很晚好好生活，好好锻炼希望能有龙虾烧烤疫情过后能听鹿先森的歌 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,Zz小狸子叫胜男,10分钟前 转赞人数超过20,iPhone客户端,"
                    众志成城，驰援上海，上海加油，武汉协和人已出发，热干面来了，大家都辛苦了#上海疫情# 2武汉·华中科技大学同济医学院附属协和医院 ​                ", 11, 12,24,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,营口消防在身边,"
                        9分钟前
                        ",HUAWEI Mate 30 5G,"
                    【防疫小贴士】疫情防控期间，防疫、防火同样重要。生活中很多不起眼的细节，却有很大的安全隐患。这份防疫防火小贴士要记好。戳图～#安徽新增无症状感染者93例# ​​​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,鄄城县人民检察院,"
                        9分钟前
                        ",前后2000万 OPPO R11,"
                    【疫情防控】清明寄哀思，防疫不放松 ​​​                ", 0, 评论,1,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,浅草纤夜子,"
                        9分钟前
                        ",nova7Pro你在焦点在,"
                    四月，你好！最美人间四月天，凡是过往皆为序章，所有将来皆为可盼。祈愿疫情退散、健康吉祥、平安喜乐！ ​早餐了哟，自个捯饬，牛肉面！大伙儿都嘴了吗？呵呵，起得是晚了点，太阳都晒屁股了， 2南宁·荣和新城 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,吉林日报吉林站,"
                        10分钟前
                        ",三星Galaxy A51 5G,"
                    【提振精神、精准部署、扎实推进 坚决快速有效完成社会面清零任务】4月1日上午，吉林市中级人民法院党组书记、院长李永秋再次下沉到龙潭、昌邑、丰满、船营四个法院卡点，看望慰问一线值守执勤干警，调研疫情防控与审判执行工作任务。他强调，全市法院要深入贯彻习近平总书记一系列重要指示精神，全 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,你像夏天Oo,"
                        10分钟前
                        ",荣耀V30 5G,#上海4月4日全市核酸检测#开始就严格动态清零，以上海的财力，肯定比其他城市更快压下疫情。一个人优柔寡断，成不了大事，也没什么，但一个政府犹犹豫豫，反复横跳，得祸害多少人。 ​                , 0, 评论,8,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,司马南,11分钟前 转赞人数超过10,HUAWEI Mate 40 Pro,"
                    //@格格巫爸:补充几点：1.华亭宾馆地处人流巨大，交通便捷的徐家汇   2.  发现病毒外泄前工作人员天天乘坐公交上下班   3. 发现病毒外泄后，上海市连夜对整个徐家汇街道进行了全员核酸…………然而病毒可能早已在全市传播了                ", 4, 18,44,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,__桐歌,11分钟前 转赞人数超过10,小米9,#大连疫情#我就坐等这人进去不判她下次有人还敢。血压高了一整天，我真是谢谢你了。 ​                , 0, 评论,13,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,郑州校园,"
                        10分钟前
                        ",郑州升达经贸管理学院超话,#河南高校抗疫日记# 全民抗疫，@郑州升达经贸管理学院 在行动！我们终将战胜疫情，加油！ L郑州校园的微博视频 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,廊坊发布,"
                        10分钟前
                        ",iPhone客户端,#我为廊坊加油##战胜疫情廊坊在行动# 【坚持就是胜利】廊坊战疫二十四天，这些日子的点滴思绪纷涌心头，不胜感慨。      二十多个日日夜夜、570多个小时、34500多分钟，这里每时每刻都书写着可歌可泣的感动与奋进。广大医护人员奋不顾身、直面病毒，白衣铠甲湿透衣背，诠释了医者仁心的敬业精神。广大 ​  展开c, 0, 1,1,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,中国蓝新闻,"
                        10分钟前
                        ",微博 weibo.com,"
                    【滚动直播：浙江多个高速收费站及服务区关闭 部分高速出口有排队缓行现象】4月3日10：17多个高速收费站及服务区关闭 部分高速出口有排队缓行现象。O网页链接因疫情防控需要，省内高速以下收费站及服务区关闭：嘉兴境内高速－嘉绍高速南湖、王店东收费站；沪杭高速王店、嘉兴东收费站；申 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,·遇困难睡大觉·,"
                        10分钟前
                        ",HUAWEI Mate 20 Pro,#上海4月4日全市核酸检测# 疫情爆发这么久了才全民核酸，甚至是预告全民核酸真的很需要上一个热搜第一，国际化大都市值得 ​                , 0, 评论,8,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=12
疫情,Ssskikiw,"
                        10分钟前
                        ",iPhone客户端,#上海物资##山东大姐因疫情流落上海街头# 笑死了 浙江送的笋 高贵的上海人给兔子吃 你配吗 那是给你吃的？还谢邀 你妈没了还谢邀 兰陵送物资 给兰陵大姨赶出来 上海可真有一套啊 上海有妈教育吗？没妈教育就别出来狗叫了行吗？干脆自己立国算了 还在中国干啥啊中国配得上你们？ ​                , 0, 评论,9,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,用户2167616897694,"
                        10分钟前
                        ",iPhone客户端,#成都疫情##清明小长假第1天#因为那些龟儿下飞机就去挤痘痘还不报备还不戴口罩到处祸害得虾子些，被迫回不成家，清明节放假第一天，给你们这些乱跑的憨批点上 ​​​                , 0, 评论,7,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,snow_chanmn,"
                        10分钟前
                        ",iPhone客户端,#上海疫情##浦东疫情##上海北蔡疫情#疫情再这样下去我宁可选择躺平，上海不可能清0了，老百姓苦不堪言，每天生活在恐慌之中，不知道明天还能不能吃上饭，不知道明天还能不能买到菜，不知道明天自己会不会确诊，不知道确诊后自己会被如何对待。我每天睡梦中惊醒，是不是该到点买菜了，梦里也是在买菜， ​  展开c, 0, 1,2,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,来请你吃颗薄荷糖,"
                        10分钟前
                        ",奶茶味儿的iPhone 12 Pro Max(海蓝色),#上海4月4日全市核酸检测#天津这边好不容易把疫情控制住了 又被空投 我真的会谢 你们不学别人自己创新没关系 但是能不能圈地自萌 别嚯嚯别人家 ​                , 0, 评论,3,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,不加牛奶的牛轧糖,"
                        10分钟前
                        ",nova7SE 5G你在焦点在,"
                    今天看着厂内几个同父亲同等年龄的老师傅在闲聊，大概是厂内因为疫情陆陆续续一些到了年龄的师傅们在打退休报告，看着那些准备内退或者退休的师傅们竟然还有点模糊了，那些老一代的师傅们把自己的青春，整整的二三十年都奉献给了这个公司，这大概是很美好的一件事情吧。小时候父亲带我去大院里，他上班 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,大俗人一枚,"
                        10分钟前
                        ",微博搜索,#上海4月4日全市核酸检测#上海此次疫情，真的是让我知道，什么叫“ 国际化大都市”。 ​                , 0, 评论,10,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,上海虹口,"
                        10分钟前
                        ",微博视频号,#战疫风警线# 【用真情奉献“疫”线】连日来，面对严峻的疫情形势，杨浦公安全体民警、辅警冲锋在前、奉献在前，战斗在防疫一线。同心抗疫，真情奉献，致敬疫情下默默坚守的人们！ via L警民直通车-杨浦的微博视频（m） ​                , 0, 2,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,小尛妙,"
                        10分钟前
                        ",Hi nova 9 Pro,"
                    本想以6公里结束我的2时代，开启3时代，却由于疫情场所封控只能止步3公里～那就祈愿踏三之后一切顺遂，扶摇而上吧！#就这一刻# ​                ", 0, 1,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,北南赐,"
                        10分钟前
                        ",Android,#山东大姐因疫情流落上海街头#上海不排外，人家只是反华罢了，在沪华人注意安全，别暴露自己的户籍身份，必要时可讲英文，you  can  speak  English？讲上海话也行，实在都不行，就说普通话，千万别暴露你的方言，再坚持一下，外省驻沪办事处就会接你们回去 ​                , 0, 评论,5,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,华商网,"
                        10分钟前
                        ",,"
                    【#西安南五台景区停票限流#】尊敬的游客朋友们：截至4月3日11:15，南五台景区已达到最大接待量的75%，按疫情防控相关要求，已采取停票限流措施。已购票的游客请有序排队进入景区，未购票的游客另请择日再来。望各位游客合理规划出行路线，错峰出游，感谢您的支持与理解！景区咨询电话：（029）8594923 ​  展开c", 0, 1,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,换个昵称可以用,"
                        10分钟前
                        ",iPhone客户端,"
                    最近关于上海的热搜太阴间了知道上海排外，但没想到排外到不给外地人发菜，菜在足球场烂掉还有#山东大姐因疫情流落上海街头##上海新增本土确诊438例无症状7788例##上海疫情已外溢全国21个省71个市# 震惊我全家。。。。。 ​                ", 0, 6,13,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,WJMEMORY,"
                        10分钟前
                        ",HUAWEI Mate 9,#山东大姐因疫情流落上海街头#嗯嗯，我们山东政府去撤侨了，指望着别国是不行，希望其他省市兄弟们也快去撤侨吧底层外地人在沪国没有人权 ​                , 0, 评论,3,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,浪眼看深圳,"
                        10分钟前
                        ",微博视频号,"
                    【#深圳福田城中村个体户获5000到10000元补贴#】在此轮疫情中，深圳市城中村里的个体工商户特别是餐饮业，受到较大影响。福田区出台“稳企惠民纾困”10条措施，根据停业时长，对受疫情影响较为严重的城中村内中小微企业、个体工商户进行5000-10000元的一次性支持补助，涉及商户超过1.5万家。同时简化申 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,科技调查君,"
                        10分钟前
                        ",老年人专属Android,#2022北京车展确认延期#大规模的聚集肯定不可能了，就算北京没有疫情和新增病例，大面积的会议肯定也要延迟举办，疫情之下各种展会、演唱会、体育赛事等等只能取消或者推后举办。车展影响到的是一些厂商新车的展示、交易还有发布，不出意外车展可能要推迟6月份发布了。 ​                , 0, 1,3,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,努力成为杰优秀一样的人,"
                        10分钟前
                        ",Redmi K30 全速热爱,#上海4月4日全市核酸检测#辛苦从各地奔赴而来的医护人员了愿疫情赶紧散去让我们早日回归正常的生活 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,YOU居台州,"
                        10分钟前
                        ",微博 weibo.com,#YOU居台州# #台州#【别跑空！清明期间，台州这些景区暂停对外开放】清明小长假来临，许多小伙伴们，期待着去景区走走逛逛。因疫情防控需要！清明期间，台州这些景区暂停对外开放，大家可别跑空了！快来一起了解更多吧↓↓↓#疫情防控# O别跑空！清明期间，台州这些景区暂停对外开放 ​                , 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,廊坊发布,"
                        10分钟前
                        ",iPhone客户端,"#我为廊坊点赞##战胜疫情廊坊在行动# 【迎春路上的保供“姐妹花”】廊坊市广阳区迎春路的一家生鲜超市，疫情防控期间，成了周边居民肉蛋、蔬果等生活必需品的配送站。负责接单、分拣、配送的郭静、杜翠和赵红艳，被居民们亲切地称为保供“姐妹花”。
“越是困难时候，越需要弘扬团结互助、同舟共济的精 ​ 展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,吉林龙潭发布,"
                        10分钟前
                        ",新版微博 weibo.com,"
                    【吉林市城区绿、黄、红码医院公示】吉林市广大居民：　　为全力保障疫情期间正常诊疗服务，优化就诊流程，引导居民合理就医，将吉林市分类就诊医疗机构公示如下： ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,小椰又在吃,"
                        10分钟前
                        ",iPhone客户端,"
                    身处杭州却心忧桐乡查出一例阳性后就立马采取措施 封锁濮院 进行全员核酸检测，桐乡采取II级响应，也进行了全员核酸检测。居民们配合检测，天还没亮就起来排队做核酸好骄傲桐乡采取了高效的举措来防止疫情的扩散，朋友圈刷下来都是我们在转发着桐乡疫情的动态，我感受到了桐乡人的团结统一。以前觉 ​  展开c", 0, 2,2,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=13
疫情,棉花团团娃厂测评bot,"
                        11分钟前
                        ",棉花美娃娃超话,棉花美娃娃 【娃厂吐槽】 左佑有瑕疵的娃元旦寄回厂子，3.23才有了快递单号，疫情原因4.1拿到。结果打开一看，娃身上全是细小的黑毛毛，还有点黑的脏东西，牙绣歪的，后脑勺很多线头，尾巴也没有给我寄……但是拿到太高兴忘记拍开箱视频了 ​                , 0, 1,2,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,北疆女声,"
                        11分钟前
                        ",微博 weibo.com,#北疆女声新闻#【北疆巾帼心向党，携手喜迎二十大——妇联娘家人持续送关怀】  内蒙古自治区呼和浩特市等地本轮疫情发生以来，自治区妇联认真贯彻落实全国妇联、自治区党委、政府有关部署要求，一直积极投身疫情防控阻击战，主动联系整合资源，协调争取到爱心企业捐赠自热饭、自热火锅、自热餐盒等防疫 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,是你喜欢的草莓糖c,"
                        11分钟前
                        ",摄影超话,"
                    🌈｜理想生活需要一点热爱与心动 摄影          风起风落，吹过这个过野的青春。         疫情的上海加油#上海# ｜#爱上这座城# ｜清新小镇 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,难过记事本,"
                        11分钟前
                        ",iPhone客户端,"
                    有蓝v帮你洗白也逃脱不了你靠疫情炒作的事实 拉黑 删评 都没用 拿疫情开玩笑 引导你的粉丝骂上海的防疫工作人员 这就是女英雄的所作所为#都美竹# ​                ", 0, 3,4,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,北京通州大峰,12分钟前 转赞人数超过30,北京通州大峰超话,"
                    大兴，天什么世界什么。图片拍摄时间今天9点多#北京疫情#北京通州大峰 2北京 ​                ", 0, 47,55,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,玉城玥浅_,"
                        11分钟前
                        ",iPhone客户端,#上海疫情#我真的开眼了，我对上海疫情防控感到痛心无奈，多少老乡捐的菜宁可烂掉也不分发，就真的是安逸懒惯了，大上海是在干什么，没有亲人朋友么？这就是你们的风范么？还关系着全国全球经济呢？你先做个人吧！太恶心了…… ​                , 1, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,眉山发布,"
                        11分钟前
                        ",iPhone客户端,#清明小长假第1天#一图读懂成都疫情防控丨4月2日本土病例关系轨迹图 ​​​                , 0, 评论,1,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,冰雪三套车,"
                        11分钟前
                        ",HUAWEI P30 Pro,"
                    新冠疫情开始了它肆虐的第三年，在人们焦虑的情绪中，春天依然没有改变她的脚步，如约而至的美丽让疲惫的心情得到了些许缓解。 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,福州高速交警,"
                        11分钟前
                        ",iPhone客户端,"
                    因疫情防控需要，福州辖区多处高速公路出入口设置防疫健康服务站，开展查验健康码、行程码、核酸采集等服务工作。清明假期第一天上午，福州绕城高速贵安、琯头东以及甬莞高速浦口等收费站出口车流量较大，高速出口待检车辆出现排队现象。请广大驾驶员朋友合理安排出行线路，错峰避堵，防止延误行程。途 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,岳树存,"
                        11分钟前
                        ",,"
                    【#上海疫情# 不断探索？】据上海发布通报，#上海4月4日全市核酸检测#，上海本轮疫情从2月20日首次报告无症状感染者后，历经42天，先是所谓的精准防控，再是对重点区域的切块式、网格化核酸筛查，然后是对非重点区域的核酸筛查，在感染者依然不断呈爆发式增长的情况下，于3月28日又开启对全市范围开展 ​  展开c", 0, 评论,6,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,铜仁发布,"
                        11分钟前
                        ",360安全浏览器,"
                    【喜事缓办、丧事简办、宴会不办！贵州发布关于清明节的防疫通告】#疫情防控# 当前，我国本土新冠肺炎疫情点多、面广、频发，局部地区疫情持续高位流行，防控形势十分严峻复杂，加之清明节假期将至，返乡祭扫或踏春出行活动增多，疫情输入和传播风险进一步加大。为降低因人员频繁流动和大量聚集引发的 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
疫情,咸味肉包砸-,"
                        11分钟前
                        ",咸咩咩的iPhone客户端,"
                    我的生活因为疫情又回到了2020在山里 吃饭 睡觉 数数鱼塘的鱼有几只 看我家猫跑山抓老鼠 再打打switch 打打王者 ​                ", 0, 1,0,https://s.weibo.com/weibo?q=%E7%96%AB%E6%83%85&page=14
